"Ground Speed","ABS Enabled","ABS Active","TC Enabled","TC Active","In Pit","Engine Limiter","CG Accel Lateral","CG Accel Vertical","CG Accel Longitudinal","Lap Time","Session Lap Count","Throttle Pos","Brake Pos","Clutch Pos","Engine RPM","Steering Angle","Gear","CG Height","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Camber FL","Tire Camber FR","Tire Camber RL","Tire Camber RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","Car Pos Norm","Car Pitch Angle","Car Coord X","Car Coord Z","Car Coord Y","Raw Data Sampl Rate","Sampl Clock"
"km/h","","","","","","","G","G","G","s","","%","%","%","rpm","deg","","mm","rad/s","rad/s","rad/s","rad/s","deg","deg","deg","deg","%","%","%","%","N","N","N","N","","","","","deg","deg","deg","deg","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","","deg","m","m","m","Hz",""


"199.1","1","0","0","0","0","0","-0.58","-0.01","0.25","117.625","10","100.0","0.0","100.0","7568","12.2","6","358.77","164.6","163.5","162.4","161.1","-1.04","-0.90","-0.62","-0.46","-0.1","0.0","262148.0","3.0","5073","3350","5696","3905","0.00","0.00","0.00","0.00","-4.06","-4.52","-3.08","-3.67","340.0","340.0","352.5","352.5","328.4","332.6","340.1","344.1","28.4","22.4","61.8","55.0","0.94","0.00","-626.4","-16.3","300.7","50.0","1"
"201.0","1","0","0","0","0","0","-0.70","-0.01","0.26","117.825","10","100.0","0.0","100.0","7642","9.4","6","358.36","166.3","164.9","164.0","162.7","-1.10","-0.97","-0.87","-0.70","-0.1","0.0","262148.0","3.0","5274","3216","5884","3739","0.00","0.00","0.00","0.00","-3.97","-4.61","-3.02","-3.74","340.0","340.0","352.5","352.5","327.9","332.9","339.7","344.5","29.5","21.9","63.0","54.4","0.94","0.00","-626.7","-16.7","311.8","50.0","1"
"202.9","1","0","0","0","0","0","-0.50","-0.01","0.26","118.025","10","100.0","0.0","100.0","7708","-0.2","6","358.09","167.6","166.7","165.3","164.1","-0.66","-0.50","-0.77","-0.57","-0.1","0.0","262148.0","3.0","5015","3515","5638","4067","0.00","0.00","0.00","0.00","-3.99","-4.60","-3.10","-3.68","340.0","340.0","352.5","352.5","328.5","332.3","340.2","343.8","29.0","22.5","62.5","55.3","0.95","0.00","-626.7","-17.0","323.0","50.0","1"
"204.8","1","0","0","0","0","0","-0.02","-0.00","0.27","118.225","10","100.0","0.0","100.0","7771","-3.6","6","357.91","168.7","168.8","166.6","165.5","-0.05","0.08","-0.13","0.02","-0.1","0.0","262148.0","3.0","4282","4281","4899","4853","0.00","0.00","0.00","0.00","-4.23","-4.36","-3.35","-3.43","340.0","340.0","352.5","352.5","330.2","330.6","341.8","342.1","26.3","25.3","59.7","58.6","0.95","0.00","-626.5","-17.3","334.3","50.0","1"
"206.7","1","0","0","0","0","0","0.21","-0.00","0.28","118.425","10","100.0","0.0","100.0","7841","-3.6","6","357.70","170.1","170.5","168.2","167.0","0.24","0.38","0.15","0.31","-0.1","0.0","262148.0","3.0","3982","4644","4576","5211","0.00","0.00","0.00","0.00","-4.38","-4.23","-3.49","-3.31","340.0","340.0","352.5","352.5","330.9","329.8","342.5","341.3","24.9","27.1","58.0","60.3","0.95","0.00","-626.4","-17.6","345.7","50.0","1"
"208.5","1","0","0","0","0","0","0.22","-0.00","0.27","118.625","10","100.0","0.0","100.0","7911","-2.2","6","357.44","171.7","172.0","169.7","168.4","0.22","0.39","0.16","0.33","-0.1","0.0","262148.0","3.0","3992","4687","4573","5250","0.00","0.00","0.00","0.00","-4.40","-4.21","-3.50","-3.28","340.0","340.0","352.5","352.5","330.8","329.7","342.5","341.3","24.9","27.6","57.8","60.6","0.95","0.00","-626.3","-17.9","357.3","50.0","1"
"210.4","1","0","0","0","0","0","0.13","-0.00","0.26","118.825","10","100.0","0.0","100.0","7977","-1.3","6","357.17","173.3","173.4","171.1","169.8","0.10","0.26","0.07","0.22","-0.1","0.0","262148.0","3.0","4162","4567","4746","5128","0.00","0.00","0.00","0.00","-4.37","-4.25","-3.45","-3.34","340.0","340.0","352.5","352.5","330.5","329.9","342.2","341.5","25.5","27.2","58.5","60.2","0.95","0.00","-626.3","-18.2","368.9","50.0","1"
"212.1","1","0","0","0","0","0","0.07","-0.00","0.25","119.025","10","100.0","0.0","100.0","8043","-1.1","6","356.94","174.8","174.9","172.5","171.3","0.04","0.18","-0.01","0.15","-0.1","0.0","262148.0","3.0","4269","4511","4846","5063","0.00","0.00","0.00","0.00","-4.34","-4.28","-3.43","-3.37","340.0","340.0","352.5","352.5","330.2","330.0","342.0","341.7","26.0","27.0","58.9","59.9","0.96","0.00","-626.3","-18.6","380.6","50.0","1"
"213.9","1","0","0","0","0","0","0.00","-0.00","0.25","119.225","10","100.0","0.0","100.0","8107","1.0","6","356.68","176.3","176.3","173.9","172.6","-0.10","0.06","-0.04","0.13","-0.1","0.0","262148.0","3.0","4403","4427","4972","4971","0.00","0.00","0.00","0.00","-4.32","-4.30","-3.40","-3.40","340.0","340.0","352.5","352.5","329.9","330.2","341.7","341.9","26.5","26.9","59.4","59.6","0.96","0.00","-626.3","-18.9","392.5","50.0","1"
"215.6","1","0","0","0","0","0","-0.09","-0.00","0.23","119.425","10","100.0","0.0","100.0","8170","0.8","6","356.42","177.8","177.6","175.2","174.0","-0.20","-0.04","-0.15","0.00","-0.1","0.0","262148.0","3.0","4578","4306","5146","4839","0.00","0.00","0.00","0.00","-4.27","-4.37","-3.35","-3.45","340.0","340.0","352.5","352.5","329.5","330.5","341.3","342.1","27.3","26.5","60.2","59.1","0.96","0.00","-626.4","-19.2","404.4","50.0","1"
"217.2","1","0","0","0","0","0","-0.09","0.00","0.23","119.625","10","100.0","0.0","100.0","8231","0.1","6","356.19","179.2","179.0","176.5","175.3","-0.18","-0.02","-0.18","0.01","-0.1","0.0","262148.0","3.0","4594","4348","5151","4867","0.00","0.00","0.00","0.00","-4.26","-4.38","-3.35","-3.47","340.0","340.0","352.5","352.5","329.5","330.4","341.3","342.1","27.5","26.6","60.3","59.1","0.96","0.00","-626.4","-19.5","416.4","50.0","1"
